coach_id;coach_url;short_name;long_name;dob;nationality_name
459100;/coach/459100/stefano-pioli/;S. Pioli;Stefano Pioli;20.10.1965;Italy
459118;/coach/459118/jesper-sorensen/;J. S?rensen;Jesper S?rensen;10.06.1973;Denmark
459133;/coach/459133/fernando-diniz-silva/;F. Diniz Silva;Fernando Diniz Silva;27.03.1974;Brazil
459149;/coach/459149/mircea-lucescu/;M. Lucescu;Mircea Lucescu;29.07.1945;Romania
459182;/coach/459182/pascal-jansen/;P. Jansen;Pascal Jansen;27.01.1973;Netherlands
459237;/coach/459237/vladan-milojevic/;V. Milojeviæ;Vladan Milojeviæ;09.03.1970;Serbia
459363;/coach/459363/leontin-florian-grozavu/;L. Grozavu;Leontin Florian Grozavu;16.08.1967;Romania
459371;/coach/459371/stefan-kramer/;S. Krämer;Stefan Krämer;23.03.1967;Germany
459399;/coach/459399/wilmar-valencia-pacheco/;W. Valencia Pacheco;Wilmar Valencia Pacheco;27.10.1961;Peru
459553;/coach/459553/flavius-vladimir-stoican/;F. Stoican;Flavius Vladimir Stoican;24.11.1976;Romania
459596;/coach/459596/claus-dieter-wollitz/;C. Wollitz;Claus-Dieter Wollitz;19.07.1965;Germany
459598;/coach/459598/tobias-cramer/;T. Cramer;Tobias Cramer;10.09.1974;Germany
459614;/coach/459614/leonardo-alfredo-ramos-giro/;L. Ramos Giró;Leonardo Alfredo Ramos Giró;11.09.1969;Uruguay
459651;/coach/459651/matjaz-kek/;M. Kek;Matjaž Kek;09.09.1961;Slovenia
459701;/coach/459701/luiz-antonio-venker-de-menezes/;L. Venker de Menezes;Luiz Antônio Venker de Menezes;11.06.1962;Brazil
459717;/coach/459717/bernd-hollerbach/;B. Hollerbach;Bernd Hollerbach;08.12.1969;Germany
459829;/coach/459829/toni-korkeakunnas/;T. Korkeakunnas;Toni Korkeakunnas;15.05.1968;Finland
459961;/coach/459961/jaime-garcia/;J. García;Jaime García;;Chile
460024;/coach/460024/laurentiu-aurelian-reghecampf/;L. Reghecampf;Lauren?iu Aurelian Reghecampf;19.09.1975;Romania
460096;/coach/460096/francisco-escriba-segura/;F. Escriba Segura;Francisco Escriba Segura;03.05.1965;Spain
460151;/coach/460151/philippe-hinschberger/;P. Hinschberger;Philippe Hinschberger;19.11.1959;France
460152;/coach/460152/pedro-miguel-marques-da-costa-filipe/;P. Marques da Costa Filipe;Pedro Miguel Marques da Costa Filipe;14.12.1980;Portugal
460156;/coach/460156/rudiger-rehm/;R. Rehm;Rüdiger Rehm;22.11.1978;Germany
460164;/coach/460164/bruno-akrapovic/;B. Akrapoviæ;Bruno Akrapoviæ;26.09.1967;Bosnia and Herzegovina
460197;/coach/460197/christian-streich/;C. Streich;Christian Streich;11.06.1965;Germany
460205;/coach/460205/jens-hartel/;J. Härtel;Jens Härtel;07.06.1969;Germany
460239;/coach/460239/daniel-alejandro-farias-acosta/;D. Farías Acosta;Daniel Alejandro Farías Acosta;28.09.1981;Venezuela
460255;/coach/460255/torsten-lieberknecht/;T. Lieberknecht;Torsten Lieberknecht;01.08.1973;Germany
460266;/coach/460266/florian-kohfeldt/;F. Kohfeldt;Florian Kohfeldt;05.10.1982;Germany
460370;/coach/460370/diego-martin-cocca-pera/;D. Cocca Pera;Diego Martín Cocca Pera;11.02.1972;Argentina
460391;/coach/460391/jens-gustafsson/;J. Gustafsson;Jens Gustafsson;15.10.1978;Sweden
460450;/coach/460450/taskin-aksoy/;T. Aksoy;Taºk?n Aksoy;13.06.1967;Turkey
460451;/coach/460451/patrick-vieira/;P. Vieira;Patrick Vieira;23.06.1976;France
460467;/coach/460467/thorsten-fink/;T. Fink;Thorsten Fink;29.10.1967;Germany
460535;/coach/460535/daniel-farke/;D. Farke;Daniel Farke;30.10.1976;Germany
460565;/coach/460565/dorival-silvestre-junior/;D. Silvestre Júnior;Dorival Silvestre Júnior;25.04.1962;Brazil
460566;/coach/460566/zoran-barisic/;Z. Barišiæ;Zoran Barišiæ;22.05.1970;Austria
460597;/coach/460597/abdullah-mucip-avci/;A. Avc?;Abdullah Mucip Avc?;31.07.1963;Turkey
460646;/coach/460646/torsten-ziegner/;T. Ziegner;Torsten Ziegner;09.11.1977;Germany
460940;/coach/460940/eugen-neagoe/;E. Neagoe;Eugen Neagoe;22.08.1967;Romania
460941;/coach/460941/nelson-baptista-junior/;N. Baptista Júnior;Nélson Baptista Júnior;22.07.1950;Brazil
460980;/coach/460980/huseyin-eroglu/;H. Ero?lu;Hüseyin Ero?lu;02.11.1972;Turkey
461025;/coach/461025/toru-oniki/;T. Oniki;Toru Oniki;20.04.1974;Japan
461203;/coach/461203/murat-yakin/;M. Yakin;Murat Yakin;15.09.1974;Switzerland
462085;/coach/462085/julio-marcelo-fleitas-silveira/;J. Fleitas Silveira;Julio Marcelo Fleitas Silveira;01.09.1973;Ecuador
462184;/coach/462184/alen-horvat/;A. Horvat;Alen Horvat;13.09.1973;Croatia
462195;/coach/462195/moreno-longo/;M. Longo;Moreno Longo;14.02.1976;Italy
462411;/coach/462411/ricardo-rodriguez-suarez/;R. Rodríguez Suárez;Ricardo Rodríguez Suárez;03.04.1974;Spain
463146;/coach/463146/daniel-antonio-lopes-ramos/;D. Lopes Ramos;Daniel António Lopes Ramos;25.12.1970;Portugal
463191;/coach/463191/nenad-bjelica/;N. Bjelica;Nenad Bjelica;20.08.1971;Croatia
463195;/coach/463195/peter-pacult/;P. Pacult;Peter Pacult;28.10.1959;Austria
463840;/coach/463840/sergio-agostinho-de-oliveira-vieira/;S. de Oliveira Vieira;Sergio Agostinho de Oliveira Vieira;;Portugal
463883;/coach/463883/oleg-vasilenko/;O. Vasilenko;Oleg Vasilenko;06.10.1973;Russia
463903;/coach/463903/emiliano-astorga/;E. Astorga;Emiliano Astorga;21.09.1960;Chile
464141;/coach/464141/luis-manuel-ribeiro-de-castro/;L. Ribeiro de Castro;Luís Manuel Ribeiro de Castro;03.09.1961;Portugal
464277;/coach/464277/claudinei-dos-santos-oliveira/;C. dos Santos Oliveira;Claudinei dos Santos Oliveira;29.09.1969;Brazil
464744;/coach/464744/olivier-dalloglio/;O. Dall’Oglio;Olivier Dall’Oglio;16.05.1964;France
464864;/coach/464864/nicolas-usai/;N. Usa?;Nicolas Usa?;01.05.1974;France
464975;/coach/464975/francisco-javier-rodriguez-vilchez/;F. Rodríguez Vílchez;Francisco Javier Rodríguez Vílchez;17.06.1978;Spain
465026;/coach/465026/norredine-el-ouardini/;N. El Ouardini;Norredine El Ouardini;04.01.1978;France
465167;/coach/465167/sabri-lamouchi/;S. Lamouchi;Sabri Lamouchi;09.11.1971;France
465296;/coach/465296/andreas-alm/;A. Alm;Andreas Alm;19.06.1973;Sweden
465533;/coach/465533/fernando-ortiz/;F. Ortiz;Fernando Ortiz;25.12.1977;Argentina
465574;/coach/465574/hiroshi-nanami/;H. Nanami;Hiroshi Nanami;28.11.1972;Japan
465612;/coach/465612/miguel-angel-russo/;M. Russo;Miguel Ángel Russo;09.04.1956;Argentina
465797;/coach/465797/pablo-adrian-guede-barriero/;P. Guede Barriero;Pablo Adrián Guede Barriero;11.11.1974;Argentina
465881;/coach/465881/woe-ryong-chang/;W. Chang;Woe-Ryong Chang;05.04.1959;Korea Republic
465900;/coach/465900/vincenzo-vivarini/;V. Vivarini;Vincenzo Vivarini;05.03.1966;Italy
465969;/coach/465969/sung-hwan-cho/;S. Cho;Sung-Hwan Cho;16.10.1970;Korea Republic
466097;/coach/466097/mohammed-al-ayari/;M. Al-Ayari;Mohammed Al-Ayari;;Tunisia
466317;/coach/466317/jose-flavio-torres-diaz/;J. Torres Díaz;José Flavio Torres Díaz;05.02.1964;Colombia
466541;/coach/466541/diego-martinez-penas/;D. Martínez Penas;Diego Martínez Penas;16.12.1980;Spain
466572;/coach/466572/santiago-escobar-saldarriaga/;S. Escobar Saldarriaga;Santiago Escobar Saldarriaga;13.01.1964;Colombia
466678;/coach/466678/roberto-venturato/;R. Venturato;Roberto Venturato;14.04.1963;Australia
466902;/coach/466902/dilceu-junior-rocha/;D. Rocha;Dilceu Junior Rocha;21.04.1981;Brazil
467344;/coach/467344/claudio-tencati/;C. Tencati;Cláudio Tencati;09.12.1973;Brazil
467354;/coach/467354/naoki-soma/;N. Soma;Naoki Soma;19.07.1971;Japan
467441;/coach/467441/hernan-torres-oliveros/;H. Torres Oliveros;Hernán Torres Oliveros;18.02.1961;Colombia
467464;/coach/467464/gustavo-augusto-poyet-dominguez/;G. Poyet Domínguez;Gustavo Augusto Poyet Domínguez;15.11.1967;Uruguay
467517;/coach/467517/igor-stimac/;I. Štimac;Igor Štimac;06.09.1967;Croatia
467533;/coach/467533/leonardo-gonzalez/;L. González;Leonardo González;;Venezuela
467859;/coach/467859/jorge-francisco-almiron-quintana/;J. Almirón Quintana;Jorge Francisco Almirón Quintana;19.06.1971;Argentina
467951;/coach/467951/omar-de-felippe/;O. De Felippe;Omar De Felippe;03.04.1962;Argentina
468056;/coach/468056/juan-domingo-tolisano/;J. Tolisano;Juan Domingo Tolisano;;Venezuela
468196;/coach/468196/frank-dario-kudelka/;F. Kudelka;Frank Darío Kudelka;12.05.1961;Argentina
468200;/coach/468200/marcelo-daniel-gallardo/;M. Gallardo;Marcelo Daniel Gallardo;18.01.1976;Argentina
468222;/coach/468222/gustavo-alvarez/;G. Álvarez;Gustavo Álvarez;;Argentina
468236;/coach/468236/nestor-raul-gorosito/;N. Gorosito;Néstor Raúl Gorosito;14.05.1964;Argentina
468239;/coach/468239/jhonny-ferreira/;J. Ferreira;Jhonny Ferreira;;Venezuela
468348;/coach/468348/martin-palermo/;M. Palermo;Martín Palermo;07.11.1973;Argentina
468375;/coach/468375/cesar-eduardo-vigevani/;C. Vigevani;César Eduardo Vigevani;30.08.1974;Argentina
468615;/coach/468615/mauro-lustrinelli/;M. Lustrinelli;Mauro Lustrinelli;26.02.1976;Switzerland
468645;/coach/468645/pablo-hernan-lavallen/;P. Lavallén;Pablo Hernán Lavallén;07.09.1972;Argentina
468683;/coach/468683/alfredo-carlos-arias-sanchez/;A. Arias Sánchez;Alfredo Carlos Arias Sánchez;28.11.1958;Uruguay
468798;/coach/468798/fabrizio-castori/;F. Castori;Fabrizio Castori;11.07.1954;Italy
468897;/coach/468897/fernando-jubero-carmona/;F. Jubero Carmona;Fernando Jubero Carmona;27.02.1974;Spain
469995;/coach/469995/gaute-ugelstad-helstrup/;G. Helstrup;Gaute Ugelstad Helstrup;15.05.1976;Norway
470310;/coach/470310/noel-sanvicente-bethelmy/;N. Sanvicente Bethelmy;Noel Sanvicente Bethelmy;21.12.1964;Venezuela
470363;/coach/470363/nicolas-ricardo-larcamon/;N. Larcamón;Nicolás Ricardo Larcamón;11.08.1984;Argentina
470494;/coach/470494/hubert-antonio-bodhert-barrios/;H. Bodhert Barrios;Hubert Antonio Bodhert Barrios;17.01.1972;Colombia
470514;/coach/470514/gustavo-adolfo-costas-makeira/;G. Costas Makeira;Gustavo Adolfo Costas Makeira;28.02.1963;Argentina
470515;/coach/470515/francisco-andres-bozan-santibanez/;F. Bozán Santibá?ez;Francisco Andrés Bozán Santibá?ez;21.10.1986;Chile
470838;/coach/470838/helio-cesar-pinto-dos-anjos/;H. Pinto dos Anjos;Hélio César Pinto dos Anjos;07.03.1958;Brazil
470859;/coach/470859/sergio-gabriel-rondina/;S. Rondina;Sergio Gabriel Rondina;03.11.1971;Argentina
470935;/coach/470935/marcelo-fabian-grioni/;M. Grioni;Marcelo Fabián Grioni;27.07.1966;Argentina
470943;/coach/470943/ernesto-valverde-tejedor/;E. Valverde;Ernesto Valverde Tejedor;09.02.1964;Spain
471281;/coach/471281/carlos-mayor/;C. Mayor;Carlos Mayor;05.10.1965;Argentina
471322;/coach/471322/geovanny-patricio-cumbicus-castillo/;G. Cumbicus Castillo;Geovanny Patricio Cumbicus Castillo;25.01.1980;Ecuador
471459;/coach/471459/ismael-rescalvo-sanchez/;I. Rescalvo Sánchez;Ismael Rescalvo Sánchez;02.03.1982;Spain
471542;/coach/471542/kenta-hasegawa/;K. Hasegawa;Kenta Hasegawa;25.09.1965;Japan
471757;/coach/471757/miguel-andres-ponce-torres/;M. Ponce Torres;Miguel Andrés Ponce Torres;19.08.1971;Chile
471810;/coach/471810/pablo-andres-sanchez/;P. Sánchez;Pablo Andrés Sánchez;03.01.1973;Argentina
471824;/coach/471824/diego-andres-corredor-hurtado/;D. Corredor Hurtado;Diego Andrés Corredor Hurtado;30.06.1981;Colombia
471878;/coach/471878/miguel-mauricio-ramirez-perez/;M. Ramírez Pérez;Miguel Mauricio Ramírez Pérez;11.06.1970;Chile
472575;/coach/472575/daniel-oscar-garnero/;D. Garnero;Daniel Oscar Garnero;01.04.1969;Argentina
474327;/coach/474327/jorge-daniel-fossati-lurachi/;J. Fossati Lurachi;Jorge Daniel Fossati Lurachi;22.11.1952;Uruguay
474402;/coach/474402/herve-renard/;H. Renard;Hervé Renard;30.09.1968;France
474417;/coach/474417/markku-kanerva/;M. Kanerva;Markku Kanerva;24.05.1964;Finland
474427;/coach/474427/jan-olof-andersson/;J. Andersson;Jan Olof Andersson;29.09.1962;Sweden
474428;/coach/474428/bruce-arena/;B. Arena;Bruce Arena;21.09.1951;United States
474441;/coach/474441/gustavo-enrique-domingo-quinteros-desabato/;G. Quinteros Desábato;Gustavo Enrique Domingo Quinteros Desábato;15.02.1965;Bolivia
474444;/coach/474444/age-fridtjof-hareide/;?. Fridtjof Hareide;?ge Fridtjof Hareide;23.09.1953;Norway
474483;/coach/474483/ante-cacic/;A. Èaèiæ;Ante Èaèiæ;29.09.1953;Croatia
474498;/coach/474498/stephen-constantine/;S. Constantine;Stephen Constantine;16.10.1962;England
474589;/coach/474589/gareth-southgate/;G. Southgate;Gareth Southgate;03.09.1970;England
474615;/coach/474615/carlos-manuel-brito-leal-queiroz/;C. Brito Leal Queiróz;Carlos Manuel Brito Leal Queiróz;01.03.1953;Portugal
474616;/coach/474616/didier-deschamps/;D. Deschamps;Didier Deschamps;15.10.1968;France
474652;/coach/474652/michael-oneill/;M. O'Neill;Michael O'Neill;05.07.1969;Northern Ireland
474720;/coach/474720/adenor-leonardo-bacchi/;A. Bacchi;Adenor Leonardo Bacchi;25.05.1961;Brazil
474728;/coach/474728/julen-lopetegui-argote/;J. Lopetegui Argote;Julen Lopetegui Argote;28.08.1966;Spain
474731;/coach/474731/jose-nestor-pekerman/;J. Pekerman;José Néstor Pekerman;03.09.1949;Argentina
474734;/coach/474734/rafael-edgar-dudamel-ochoa/;R. Dudamel Ochoa;Rafael Edgar Dudamel Ochoa;07.01.1973;Venezuela
474745;/coach/474745/francisco-javier-arce-rolon/;F. Arce Rolón;Francisco Javier Arce Rolón;02.04.1971;Paraguay
474761;/coach/474761/bernd-storck/;B. Storck;Bernd Storck;25.01.1963;Germany
474796;/coach/474796/roberto-martinez-montoliu/;R. Martínez Montoliú;Roberto Martínez Montoliú;13.07.1973;Spain
507784;/coach/507784/luis-miguel-floro-valenca/;L. Floro Valença;Luís Miguel Floro Valença;15.12.1989;Portugal
513778;/coach/513778/francesco-baldini/;F. Baldini;Francesco Baldini;14.03.1974;Italy
516577;/coach/516577/greg-vanney/;G. Vanney;Greg Vanney;11.06.1974;United States
516707;/coach/516707/jose-rafael-garcia-torres/;J. García Torres;José Rafael García Torres;14.08.1974;Mexico
518875;/coach/518875/bo-henriksen/;B. Henriksen;Bo Henriksen;07.02.1975;Denmark
523896;/coach/523896/manuel-eduardo-berizzo/;M. Berizzo;Manuel Eduardo Berizzo;13.11.1969;Argentina
523897;/coach/523897/luciano-spalletti/;L. Spalletti;Luciano Spalletti;07.03.1959;Italy
523898;/coach/523898/manuel-luis-pellegrini-ripamonti/;M. Pellegrini;Manuel Luis Pellegrini Ripamonti;16.09.1953;Chile
523905;/coach/523905/rudi-garcia/;R. Garcia;Rudi Garcia;20.02.1964;France
523906;/coach/523906/gilmar-dal-pozzo/;G. Dal Pozzo;Gilmar Dal Pozzo;01.09.1969;Brazil
523909;/coach/523909/oscar-garcia-junyent/;Ó. García Junyent;Óscar García Junyent;26.04.1973;Spain
523911;/coach/523911/eddie-howe/;E. Howe;Eddie Howe;29.11.1977;England
523923;/coach/523923/jorge-fernando-pinheiro-de-jesus/;J. Pinheiro de Jesus;Jorge Fernando Pinheiro de Jesus;24.07.1954;Portugal
523928;/coach/523928/sergio-paulo-marceneiro-conceicao/;S. Marceneiro Conceiç?o;Sérgio Paulo Marceneiro Conceiç?o;15.11.1974;Portugal
523929;/coach/523929/john-van-den-brom/;J. van den Brom;John van den Brom;04.10.1966;Netherlands
523931;/coach/523931/jose-luis-mendilibar-etxebarria/;J. Mendilibar Etxebarria;José Luis Mendilibar Etxebarria;14.03.1961;Spain
523936;/coach/523936/markus-weinzierl/;M. Weinzierl;Markus Weinzierl;28.12.1974;Germany
523937;/coach/523937/thomas-tuchel/;T. Tuchel;Thomas Tuchel;29.08.1973;Germany
523946;/coach/523946/chris-hughton/;C. Hughton;Chris Hughton;11.12.1958;Republic of Ireland
523953;/coach/523953/bruno-genesio/;B. Génésio;Bruno Génésio;01.09.1966;France
523954;/coach/523954/riza-calimbay/;R. Çal?mbay;R?za Çal?mbay;02.02.1963;Turkey
523959;/coach/523959/luis-enrique-martinez-garcia/;L. Martínez García;Luis Enrique Martínez García;08.05.1970;Spain
523962;/coach/523962/stale-solbakken/;S. Solbakken;St?le Solbakken;27.02.1968;Norway
523972;/coach/523972/henk-fraser/;H. Fraser;Henk Fraser;07.07.1966;Netherlands
523983;/coach/523983/graham-alexander/;G. Alexander;Graham Alexander;10.10.1971;Scotland
523984;/coach/523984/simon-grayson/;S. Grayson;Simon Grayson;16.12.1969;England
524009;/coach/524009/jose-bordalas-jimenez/;J. Bordalás Jiménez;José Bordalás Jiménez;05.03.1964;Spain
524011;/coach/524011/christophe-galtier/;C. Galtier;Christophe Galtier;28.08.1966;France
524018;/coach/524018/paulo-manuel-carvalho-de-sousa/;P. Carvalho de Sousa;Paulo Manuel Carvalho de Sousa;30.08.1970;Portugal
524027;/coach/524027/derek-adams/;D. Adams;Derek Adams;25.06.1975;Scotland
524030;/coach/524030/vincenzo-montella/;V. Montella;Vincenzo Montella;18.06.1974;Italy
524071;/coach/524071/pablo-andres-mastroeni/;P. Mastroeni;Pablo Andrés Mastroeni;29.08.1976;United States
524083;/coach/524083/ben-olsen/;B. Olsen;Ben Olsen;03.05.1977;United States
524143;/coach/524143/juan-maximo-reynoso-guzman/;J. Reynoso Guzmán;Juan Máximo Reynoso Guzmán;28.12.1969;Peru
524176;/coach/524176/jaroslav-silhavy/;J. Šilhavý;Jaroslav Šilhavý;03.11.1961;Czech Republic
524208;/coach/524208/steve-evans/;S. Evans;Steve Evans;30.10.1962;Scotland
524215;/coach/524215/stephen-robinson/;S. Robinson;Stephen Robinson;10.12.1974;Northern Ireland
524223;/coach/524223/ian-dawes/;I. Dawes;Ian Dawes;;England
524236;/coach/524236/darrell-clarke/;D. Clarke;Darrell Clarke;16.12.1977;England
524237;/coach/524237/dean-smith/;D. Smith;Dean Smith;19.03.1971;England
524249;/coach/524249/keith-hill/;K. Hill;Keith Hill;17.05.1969;England
524250;/coach/524250/ryszard-tarasiewicz/;R. Tarasiewicz;Ryszard Tarasiewicz;27.04.1962;Poland
524257;/coach/524257/david-wagner/;D. Wagner;David Wagner;19.10.1971;United States
524286;/coach/524286/jean-marc-furlan/;J. Furlan;Jean-Marc Furlan;20.11.1957;France
524291;/coach/524291/jim-curtin/;J. Curtin;Jim Curtin;23.06.1979;United States
524297;/coach/524297/ralph-hasenhuttl/;R. Hasenhüttl;Ralph Hasenhüttl;09.08.1967;Austria
524299;/coach/524299/luke-williams/;L. Williams;Luke Williams;;England
524305;/coach/524305/mihailo-petrovic/;M. Petroviæ;Mihailo Petroviæ;18.10.1957;Austria
524310;/coach/524310/michael-appleton/;M. Appleton;Michael Appleton;04.12.1975;England
524311;/coach/524311/alexander-zorniger/;A. Zorniger;Alexander Zorniger;08.10.1967;Germany
524320;/coach/524320/takahiro-shimotaira/;T. Shimotaira;Takahiro Shimotaira;18.12.1971;Japan
524328;/coach/524328/fabio-carille/;F. Carille;Fábio Carille;26.09.1973;Brazil
524374;/coach/524374/uwe-rosler/;U. Rösler;Uwe Rösler;15.11.1968;Germany
524398;/coach/524398/peter-vermes/;P. Vermes;Peter Vermes;21.11.1966;United States
524400;/coach/524400/hiroki-shibuya/;H. Shibuya;Hiroki Shibuya;30.11.1966;Japan
524428;/coach/524428/keith-curle/;K. Curle;Keith Curle;14.11.1963;England
524431;/coach/524431/luis-francisco-zubeldia/;L. Zubeldía;Luis Francisco Zubeldía;13.01.1981;Argentina
524461;/coach/524461/joan-francesc-ferrer-sicilia/;J. Ferrer Sicilia;Joan Francesc Ferrer Sicilia;05.02.1970;Spain
524476;/coach/524476/domenico-di-carlo/;D. Di Carlo;Domenico Di Carlo;23.03.1964;Italy
524496;/coach/524496/jacek-magiera/;J. Magiera;Jacek Magiera;01.01.1977;Poland
524523;/coach/524523/gheorghe-hagi/;G. Hagi;Gheorghe Hagi;05.02.1965;Romania
524533;/coach/524533/joe-zinnbauer/;J. Zinnbauer;Joe Zinnbauer;01.05.1970;Germany
524537;/coach/524537/niko-kovac/;N. Kovaè;Niko Kovaè;15.10.1971;Croatia
524552;/coach/524552/jesse-marsch/;J. Marsch;Jesse Marsch;08.11.1973;United States
524572;/coach/524572/john-coleman/;J. Coleman;John Coleman;12.10.1962;England
524660;/coach/524660/guillermo-fernandez-romo/;G. Fernández Romo;Guillermo Fernández Romo;;Spain
524771;/coach/524771/vincent-bordot/;V. Bordot;Vincent Bordot;09.04.1975;France
524834;/coach/524834/jon-andoni-perez-alonso/;J. Pérez Alonso;Jon Andoni Pérez Alonso;05.03.1974;Spain
524989;/coach/524989/sebastien-dubroca/;S. Dubroca;Sébastien Dubroca;21.04.1980;France
525679;/coach/525679/josep-oriol-alsina-garcia/;J. Alsina García;Josep Oriol Alsina García;21.08.1968;Spain
526036;/coach/526036/marek-papszun/;M. Papszun;Marek Papszun;08.08.1974;Poland
526182;/coach/526182/tiago-retzalff-nunes/;T. Retzalff Nunes;Tiago Retzalff Nunes;15.02.1980;Brazil
526194;/coach/526194/alexi-stival/;A. Stival;Alexi Stival;07.06.1963;Brazil
526223;/coach/526223/wesley-carvalho/;W. Carvalho;Wesley Carvalho;;Brazil
526236;/coach/526236/thomas-letsch/;T. Letsch;Thomas Letsch;26.08.1968;Germany
526240;/coach/526240/roberto-orlando-mosquera-vera/;R. Mosquera Vera;Roberto Orlando Mosquera Vera;21.06.1956;Peru
526440;/coach/526440/borja-jimenez-saez/;B. Jiménez Sáez;Borja Jiménez Sáez;21.01.1985;Spain
526987;/coach/526987/pablo-peirano-pardeiro/;P. Peirano Pardeiro;Pablo Peirano Pardeiro;21.05.1975;Uruguay
527267;/coach/527267/benat-san-jose-gil/;B. San José Gil;Be?at San José Gil;24.09.1979;Spain
527346;/coach/527346/julien-stephan/;J. Stéphan;Julien Stéphan;18.09.1980;France
528418;/coach/528418/juan-ferrando-fenol/;J. Ferrando Fenol;Juan Ferrando Fenol;02.01.1981;Spain
529460;/coach/529460/laurent-peyrelade/;L. Peyrelade;Laurent Peyrelade;07.07.1970;France
529482;/coach/529482/regis-le-bris/;R. Le Bris;Régis Le Bris;06.12.1975;France
529595;/coach/529595/romain-revelli/;R. Revelli;Romain Revelli;22.08.1977;France
529830;/coach/529830/david-guion/;D. Guion;David Guion;30.09.1967;France
530329;/coach/530329/pascal-gastien/;P. Gastien;Pascal Gastien;02.12.1963;France
530755;/coach/530755/imanol-alguacil-barrenetxea/;I. Alguacil Barrenetxea;Imanol Alguacil Barrenetxea;04.07.1971;Spain
531488;/coach/531488/cesar-alejandro-farias-acosta/;C. Farías Acosta;César Alejandro Farías Acosta;07.03.1973;Venezuela
531536;/coach/531536/guillermo-duro/;G. Duró;Guillermo Duró;14.03.1969;Argentina
532733;/coach/532733/emerson-rodrigues-de-avila/;E. Rodrigues de Ávila;Emerson Rodrigues de Ávila;16.07.1967;Brazil
532808;/coach/532808/victor-hugo-antelo/;V. Antelo;Victor Hugo Antelo;02.11.1964;Bolivia
532846;/coach/532846/tomasz-tulacz/;T. Tu³acz;Tomasz Tu³acz;20.12.1969;Poland
533275;/coach/533275/adriano-rodrigues-da-silva/;A. Rodrigues da Silva;Adriano Rodrigues da Silva;;Brazil
533737;/coach/533737/alfredo-santaelena-aguado/;A. Santaelena Aguado;Alfredo Santaelena Aguado;13.10.1967;Spain
533871;/coach/533871/ruben-albes-yanez/;R. Albés Yá?ez;Rubén Albés Yá?ez;24.02.1985;Spain
533879;/coach/533879/jose-angel-ziganda-lacunza/;J. Ziganda Lacunza;José Ángel Ziganda Lacunza;01.10.1966;Spain
533904;/coach/533904/francisco-jose-lopez-fernandez/;F. López Fernández;Francisco José López Fernández;19.09.1967;Spain
535591;/coach/535591/michael-skibbe/;M. Skibbe;Michael Skibbe;04.08.1965;Germany
536978;/coach/536978/stephen-kenny/;S. Kenny;Stephen Kenny;30.10.1971;Republic of Ireland
586852;/coach/586852/jan-urban/;J. Urban;Jan Urban;14.05.1962;Poland
586853;/coach/586853/andreas-brannstrom/;A. Brännström;Andreas Brännström;;Sweden
608328;/coach/608328/stefano-vecchi/;S. Vecchi;Stefano Vecchi;20.07.1971;Italy
749101;/coach/749101/ante-milicic/;A. Milicic;Ante Milicic;04.04.1974;Australia
765710;/coach/765710/javier-sanguinetti/;J. Sanguinetti;Javier Sanguinetti;;Argentina
765787;/coach/765787/carlos-alberto-silva-socarras/;C. Silva Socarrás;Carlos Alberto Silva Socarrás;29.04.1973;Colombia
781677;/coach/781677/jorge-jose-de-amorim-campos/;J. de Amorim Campos;Jorge José de Amorim Campos;17.08.1964;Brazil
784331;/coach/784331/akira-ito/;A. Ito;Akira Ito;19.09.1972;Japan
784461;/coach/784461/vanderlei-luxemburgo-da-silva/;V. Luxemburgo da Silva;Vanderlei Luxemburgo da Silva;10.05.1952;Brazil
784486;/coach/784486/roberto-mancini/;R. Mancini;Roberto Mancini;27.11.1964;Italy
784547;/coach/784547/oleg-kononov/;O. Kononov;Oleg Kononov;23.03.1966;Belarus
785611;/coach/785611/mauricio-soria-portillo/;M. Soria Portillo;Mauricio Soria Portillo;01.06.1966;Bolivia
882970;/coach/882970/leonid-slutskiy/;L. Slutskiy;Leonid Slutskiy;04.05.1971;Russia
883002;/coach/883002/edward-iordanescu/;E. Iordãnescu;Edward Iordãnescu;16.06.1978;Romania
883017;/coach/883017/roger-schmidt/;R. Schmidt;Roger Schmidt;13.03.1967;Germany
883019;/coach/883019/dan-vasile-petrescu/;D. Petrescu;Dan Vasile Petrescu;22.12.1967;Romania
883029;/coach/883029/nestor-oscar-craviotto/;N. Craviotto;Néstor Oscar Craviotto;06.10.1963;Argentina
883095;/coach/883095/gaizka-garitano-aguirre/;G. Garitano Aguirre;Gaizka Garitano Aguirre;09.07.1975;Spain
893655;/coach/893655/domenico-tedesco/;D. Tedesco;Domenico Tedesco;12.09.1985;Germany
893657;/coach/893657/fabio-gallo/;F. Gallo;Fabio Gallo;11.09.1970;Italy
893669;/coach/893669/aleksandar-stanojevic/;A. Stanojeviæ;Aleksandar Stanojeviæ;28.10.1973;Serbia
893783;/coach/893783/fabian-daniel-bustos/;F. Bustos;Fabián Daniel Bustos;28.03.1969;Argentina
896106;/coach/896106/hugo-broos/;H. Broos;Hugo Broos;10.04.1952;Belgium
896131;/coach/896131/stefan-kuntz/;S. Kuntz;Stefan Kuntz;30.10.1962;Germany
896137;/coach/896137/niels-frederiksen/;N. Frederiksen;Niels Frederiksen;11.09.1968;Denmark
896261;/coach/896261/martin-skogman/;M. Skogman;Martin Skogman;;Sweden
